id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,flats,square,object_problem,wall_material,transport_dist_index,infrastructure_index,parking_count,energy_eff,floors,ceiling_height,price_avg,guest_parking_count
13177,78,"г Санкт-Петербург, наб Октябрьская (восточнее дома 112, корпус 6, литера Б по Октябрьской набережной)",БАЛТИНВЕСТГРУПП,59.8671,30.5075,Комфорт,2018-12-21,1210.0,40273.02,0,Монолит-кирпич,6.0,4,0.0,B,23.0,,73517.0,
13187,78,"г Санкт-Петербург, наб Октябрьская, участок 1, (восточнее дома 112, корпус 6, литера Б по Октябрьской набережной)",БАЛТИНВЕСТГРУПП,59.8664,30.5123,Комфорт,2019-12-25,835.0,33273.4,0,Монолит-кирпич,6.0,4,0.0,B,25.0,,72996.0,
1961,78,"г Санкт-Петербург, набережная Октябрьская, участок 1, 2 (восточнее дома 112, корпус 6, литера Б по Октябрьской набережной)",БАЛТИНВЕСТГРУПП,59.8673,30.5106,Комфорт,2020-12-16,792.0,27013.24,0,Монолит-кирпич,6.0,4,0.0,B,23.0,,82612.0,
13128,78,"г Санкт-Петербург, район Московский, улица Типанова, д. 25, литера А, блок-секция 1",БАЛТИНВЕСТСТРОЙ,59.8537,30.3475,Бизнес,2019-03-06,392.0,21523.75,0,Другое,8.0,10,0.0,B,29.0,,,
11945,78,"г Санкт-Петербург, шоссе Петергофское, д. 76, литера А, корпус 29",БАЛТПРОДКОМ,59.8423,30.1179,Комфорт,2020-10-30,1523.0,68964.4,0,Монолит-кирпич,3.0,8,273.0,B,11.0,"2,69 - 3,04",87717.0,38.0
11833,78,"г Санкт-Петербург, Шоссе Петергофское",БАЛТПРОДКОМ,59.8423,30.1203,Комфорт,2019-05-13,995.0,43143.1,0,Монолит-кирпич,4.0,8,157.0,B,9.0,,8670.0,
11879,78,"г Санкт-Петербург, Шоссе Петергофское",БАЛТПРОДКОМ,59.8345,30.1193,Комфорт,2018-08-30,105.0,5659.5,0,Монолит-кирпич,4.0,9,0.0,B,10.0,,,
43815,78,"г Санкт-Петербург, ул Школьная",БАСТИОН,59.9875,30.2854,Комфорт,2025-03-31,198.0,6537.76,0,Другое,6.0,8,30.0,C,11.0,"2,68",,62.0
8922,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 12",БАСФОР,60.1315,29.9381,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,6.0,,120000.0,40.0
8938,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 33",БАСФОР,60.1316,29.9383,Комфорт,2024-12-31,0.0,0.0,0,Другое,,1,0.0,B,1.0,,120000.0,40.0
8923,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 16",БАСФОР,60.1289,29.943,Комфорт,2017-12-29,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,7.0,,,40.0
8936,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 29",БАСФОР,60.1315,29.9381,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,2.0,,120000.0,40.0
8932,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 25",БАСФОР,60.1315,29.9379,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,2.0,,120000.0,40.0
8916,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 1",БАСФОР,60.1315,29.9381,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,678.0,B,8.0,,87856.0,40.0
8927,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 21",БАСФОР,60.1315,29.9381,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,2.0,,120000.0,40.0
8937,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А",БАСФОР,60.1315,29.9382,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,323.0,B,2.0,,45283.0,40.0
8926,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 17",БАСФОР,60.1315,29.9379,Комфорт,2022-12-31,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,7.0,,,40.0
8918,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 8",БАСФОР,60.1315,29.9379,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,7.0,,120000.0,40.0
8933,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 27",БАСФОР,60.1304,29.9392,Комфорт,2017-12-29,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,1.0,,,40.0
8920,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 6",БАСФОР,60.1315,29.9381,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,7.0,,120000.0,40.0
8929,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 23",БАСФОР,60.1315,29.9381,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,1.0,,120000.0,40.0
8935,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 26",БАСФОР,60.1287,29.9399,Комфорт,2017-12-29,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,1.0,,,40.0
8931,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 24",БАСФОР,60.1292,29.9403,Комфорт,2017-12-29,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,3.0,,,40.0
8934,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 28",БАСФОР,60.1315,29.9381,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,477.0,B,7.0,,45283.0,40.0
8915,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 1.2",БАСФОР,60.1315,29.9381,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,8.0,,120000.0,40.0
8928,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 20",БАСФОР,60.1315,29.9382,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,203.0,B,7.0,,106194.0,40.0
8921,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 10",БАСФОР,60.1315,29.938,Комфорт,2023-06-30,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,7.0,,120000.0,40.0
8925,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 9",БАСФОР,60.1298,29.9398,Комфорт,2018-10-04,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,7.0,,,40.0
8924,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 13",БАСФОР,60.1315,29.9382,Комфорт,2023-06-30,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,6.0,,120000.0,40.0
8930,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 22",БАСФОР,60.1315,29.9379,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,1.0,,120000.0,40.0
8919,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 5",БАСФОР,60.1316,29.9382,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,7.0,,120000.0,40.0
8917,78,"г Санкт-Петербург, шоссе Приморское, д. 1, литера А, корпус 7",БАСФОР,60.1315,29.9381,Комфорт,2024-12-31,0.0,0.0,0,Монолит-кирпич,,1,0.0,B,7.0,,120000.0,40.0
3006,78,"г Санкт-Петербург, район Московский, проспект Космонавтов, д. 102, литера А",БАУ СИТИ,59.8308,30.3633,Бизнес,2019-08-28,416.0,20335.05,0,Монолит-кирпич,3.0,8,134.0,B,27.0,,111866.0,
20844,78,"г Санкт-Петербург, район Василеостровский, проспект Малый В.О., д. 54, литера А1, корпус 2",БЕСТ,59.9416,30.2575,Комфорт,2022-04-15,0.0,0.0,0,Другое,9.0,9,48.0,B,11.0,,140416.0,0.0
26876,78,"г Санкт-Петербург, район Петроградский, ул Академика Павлова, д. 5, литера К",БЕСТ,59.9782,30.3164,Комфорт,2020-02-12,0.0,0.0,0,Другое,7.0,10,14.0,B,9.0,,,
12557,78,"г Санкт-Петербург, улица Тележная, д. 17-19, литера А",БИЗАНТ,59.9254,30.3741,Элитный,2021-12-30,256.0,17085.11,0,Монолит-кирпич,10.0,10,138.0,B,10.0,"2,98",173523.0,3.0
7709,78,"г Санкт-Петербург, проспект Аптекарский, д. 16, литера Б",БОНАВА САНКТ-ПЕТЕРБУРГ,59.975,30.3193,Бизнес,2020-08-21,283.0,17593.97,0,Панель,8.0,10,68.0,A,11.0,,184021.0,
32153,78,"г Санкт-Петербург, Проспект Аптекарский, д. 16, литера Б",БОНАВА САНКТ-ПЕТЕРБУРГ,59.975,30.3176,Бизнес,2017-10-10,291.0,18768.47,0,Панель,9.0,10,172.0,A++,11.0,,159145.0,
6504,78,"г Санкт-Петербург, улица Магнитогорская, д. 11",БОНАВА САНКТ-ПЕТЕРБУРГ,59.9373,30.4184,Бизнес,2021-07-22,239.0,17581.73,0,Панель,9.0,9,97.0,A,15.0,"2,98",181995.0,126.0
6503,78,"г Санкт-Петербург, Магнитогорская, д. 11",БОНАВА САНКТ-ПЕТЕРБУРГ,59.9373,30.4184,Комфорт,2020-04-10,104.0,5927.79,0,Панель,1.0,9,0.0,A,16.0,"2,7",150009.0,77.0
3277,78,"г Санкт-Петербург, ул Магнитогорская, д. 11",БОНАВА САНКТ-ПЕТЕРБУРГ,59.9373,30.4184,Комфорт,2020-12-23,233.0,14639.89,0,Монолит-кирпич,1.0,9,19.0,A,16.0,,163173.0,
3095,78,"г Санкт-Петербург, ул Магнитогорская, д. 11",БОНАВА САНКТ-ПЕТЕРБУРГ,59.9374,30.4159,Комфорт,2018-12-29,376.0,16514.55,0,Монолит-кирпич,5.0,9,226.0,A,16.0,,133929.0,
32151,78,"Город Санкт-Петербург, Проспект Аптекарский, д. 16, литера Б",БОНАВА САНКТ-ПЕТЕРБУРГ,59.9742,30.3198,Бизнес,2016-06-10,346.0,20802.05,0,Панель,8.0,10,195.0,A++,11.0,,152995.0,
3278,78,"г Санкт-Петербург, ул Магнитогорская, д. 11",БОНАВА САНКТ-ПЕТЕРБУРГ,59.9374,30.4159,Бизнес,2019-12-06,199.0,13413.42,0,Монолит-кирпич,5.0,9,287.0,A,15.0,,162913.0,
3118,78,"г Санкт-Петербург, проспект Аптекарский, д. 16, литера Б",БОНАВА САНКТ-ПЕТЕРБУРГ,59.9732,30.3195,Бизнес,2018-10-30,301.0,19849.82,0,Панель,8.0,10,135.0,A++,11.0,,161430.0,
3362,78,"г Санкт-Петербург, проспект Космонавтов, д. 102, корпус 3, строение 1",БОРЕЙ-ИНВЕСТ,59.8311,30.3648,Типовой,2018-12-11,269.0,11149.65,0,Монолит-кирпич,3.0,8,70.0,C,18.0,,,
19800,78,"г Санкт-Петербург, проспект Энгельса, д. 2",БП ИСТЕЙТ-ЛАНCКОЕ,59.9973,30.3287,Бизнес,2021-09-21,207.0,13822.85,0,Кирпич,9.0,9,87.0,E,12.0,"2,75",114751.0,0.0
41356,78,город Санкт-Петербург,БС-66,60.0549,30.2738,Комфорт,2024-03-31,0.0,0.0,0,Монолит,5.0,4,272.0,Не нормируется,7.0,,,0.0
41355,78,город Санкт-Петербург,БС-66,60.0547,30.2741,Комфорт,2024-03-31,274.0,12413.26,0,Монолит,5.0,4,0.0,A,26.0,"2,75 - 3,05",,54.0
41358,78,город Санкт-Петербург,БС-66,60.0551,30.2736,Комфорт,2024-03-31,274.0,12413.26,0,Монолит,5.0,4,0.0,A,26.0,"2,75 - 3,05",,25.0
41354,78,город Санкт-Петербург,БС-66,60.0548,30.2739,Комфорт,2024-03-31,274.0,12413.26,0,Монолит,5.0,4,0.0,A,26.0,"2,75 - 3,05",143953.0,9.0
41359,78,город Санкт-Петербург,БС-66,60.055,30.2738,Комфорт,2024-03-31,0.0,0.0,0,Монолит,5.0,4,268.0,Не нормируется,7.0,,,0.0
41357,78,город Санкт-Петербург,БС-66,60.055,30.2735,Комфорт,2024-03-31,274.0,12413.26,0,Монолит,5.0,4,0.0,A,26.0,"2,75 - 3,05",159310.0,0.0
42385,78,"г Санкт-Петербург, пр-кт Ленинский, д. 153",БТК,59.8499,30.3029,Комфорт,2026-06-30,0.0,0.0,0,Монолит-кирпич,5.0,8,104.0,B,26.0,,193122.0,19.0
24039,78,"г Пушкин, улица Оранжерейная, д. 51а, корпус Литера А",ВАСТ ДИЗАЙН,59.7225,30.4124,Бизнес,2018-08-17,82.0,5048.72,0,Кирпич,1.0,9,0.0,B,5.0,,,
2552,78,"г Санкт-Петербург, проспект Кондратьевский",ВЕРОНА МЕНЕДЖМЕНТ,59.9755,30.3875,Комфорт,2018-12-27,1472.0,62482.8,0,Монолит-кирпич,8.0,9,0.0,C,17.0,,,
36281,78,"г Санкт-Петербург, район Невский, ул Варфоломеевская, д. 6",ВЕСНА,59.8791,30.4195,Комфорт,2023-03-31,0.0,0.0,0,Монолит-кирпич,8.0,8,0.0,C,14.0,,123183.0,87.0
28310,78,"г Санкт-Петербург, ул Выборгская, д. 4, литера А, корпус 2",ВИКТОРИЯ,59.9653,30.3459,Бизнес,2020-12-03,86.0,6205.0,0,Монолит-кирпич,8.0,9,2.0,B,11.0,,168369.0,
41872,78,"г Санкт-Петербург, линия 13-ая, д. 50, литера А",ВИНТЕКО,59.9427,30.2681,Элитный,2023-06-30,61.0,7922.49,0,Монолит-кирпич,8.0,9,54.0,A++,8.0,3,,0.0
43506,78,"г Санкт-Петербург, ул Школьная",ВИСТА,59.9882,30.287,Комфорт,2026-12-31,726.0,30187.3,0,Другое,6.0,8,100.0,C,13.0,"2,68",,264.0
10426,78,"г Павловск, Улица Слуцкая, д. 1, литера А1",ВИСТБАЛТ,59.6898,30.4286,Комфорт,2021-05-31,28.0,1077.8,0,Монолит-кирпич,1.0,8,0.0,B,5.0,"2,55 - 2,6",96137.0,0.0
10420,78,"г Павловск, Улица Слуцкая, д. 1, литера А1",ВИСТБАЛТ,59.6883,30.4269,Комфорт,2021-05-31,30.0,1762.91,0,Монолит-кирпич,1.0,8,0.0,B,5.0,"2,55 - 2,6",97176.0,0.0
10421,78,"г Павловск, Улица Слуцкая, д. 1, литера А1",ВИСТБАЛТ,59.6885,30.4273,Комфорт,2021-05-31,30.0,1762.91,0,Монолит-кирпич,1.0,8,0.0,B,5.0,"2,55 - 2,6",94548.0,0.0
10423,78,"г Павловск, Улица Слуцкая, д. 1, литера А1",ВИСТБАЛТ,59.6887,30.4276,Комфорт,2021-05-31,30.0,1747.6,0,Монолит-кирпич,1.0,8,0.0,B,5.0,"2,55 - 2,6",93556.0,0.0
10424,78,"г Павловск, Улица Слуцкая, д. 1, литера А1",ВИСТБАЛТ,59.689,30.428,Комфорт,2021-05-31,30.0,1762.86,0,Монолит-кирпич,1.0,8,0.0,B,5.0,"2,55 - 2,6",89599.0,0.0
10425,78,"г Павловск, Улица Слуцкая, д. 1, литера А1",ВИСТБАЛТ,59.6894,30.4282,Комфорт,2021-05-31,24.0,1255.5,0,Монолит-кирпич,1.0,8,0.0,B,5.0,"2,55 - 2,6",93920.0,0.0
10422,78,"г Павловск, Улица Слуцкая, д. 1, литера А1",ВИСТБАЛТ,59.6881,30.4277,Комфорт,2021-05-31,24.0,1255.5,0,Монолит-кирпич,1.0,8,0.0,B,5.0,"2,55 - 2,6",98176.0,0.0
8793,78,"г Санкт-Петербург, проспект Стачек",ВОИН-В,59.8758,30.2576,Комфорт,2020-01-16,325.0,16169.53,0,Монолит-кирпич,8.0,8,119.0,B,10.0,,107279.0,
13162,78,"г Санкт-Петербург, улица Лени Голикова",ВОИН-В,59.8393,30.2396,Комфорт,2019-12-31,36.0,1858.49,0,Монолит-кирпич,3.0,8,0.0,B,10.0,,119253.0,
37847,78,"г Зеленогорск, ул Строителей, д. 3, литера А",ВЫМПЕЛ,60.2077,29.6809,Комфорт,2022-09-30,486.0,21878.0,0,Монолит-кирпич,,2,0.0,D,7.0,"2,56",103087.0,38.0
21910,78,"Санкт-Петербург Санкт-Петербург, район Красносельский, проспект Ленинский, д. 66, строение 1",ВЫСОТА,59.8637,30.1728,Типовой,2019-05-30,114.0,6143.0,0,Другое,4.0,8,0.0,Не нормируется,22.0,,,
18173,78,"город Санкт-Петербург, улица Салова, д. 61, литера А",ГАЛС,59.8848,30.3678,Комфорт,2022-09-30,0.0,0.0,0,Монолит-кирпич,10.0,8,270.0,B,19.0,,246504.0,270.0
